text_id	en	format
left_lung_dlc1_item_name	Lung of Fury	
left_lung_dlc1_item_desc	The lung of a woman whose banshee-like scream could kill people.<br><br>Ability: Shriek<br>Compatibility: ΘΦ	
teeth_dlc1_item_name	Sasquatch Teeth	
teeth_dlc1_item_desc	Teeth recovered from a feral mountain ape.<br><br>Ability: Terror<br>Compatibility: ΔΨ	
liver_dlc1_item_name	Gambler's Liver	
liver_dlc1_item_desc	Living proof of what a man's arrogance can cost him.<br><br>Ability: Jinx<br>Compatibility: ΔΩ	
heart_dlc1_item_name	Redundant Heart	
heart_dlc1_item_desc	Most vital organs come in pairs - except the heart. Modern medicine can fix that.<br><br>Ability: Transfusion<br>Compatibility: ΘΞ	
unidentified_dlc1_item_name	Unidentified Organ	
unidentified_dlc1_item_desc	An unusual growth found in the body of a wounded soldier. It serves a golem better.<br><br>Ability: Equalization<br>Compatibility: ΘΣ	
brain_dlc1_item_name	Vampire's Brain	
brain_dlc1_item_desc	The preserved brain of a patient suffering from photophobia, who also made a habit of drinking human blood.<br><br>Ability: Shadow Salve<br>Compatibility: ΔΦ	
skin_dlc1_item_name	Tattooed Skin	
skin_dlc1_item_desc	Satanic patterns tattooed on this skin make its wearer an expert in camouflage.<br><br>Ability: Shadow Cloak<br>Compatibility: ΞΣ	
ear_dlc1_item_name	Tracker's Ear	
ear_dlc1_item_desc	This ear grants its wearer the acute hearing of an expert tracker.<br><br>Ability: Beast Hearing<br>Compatibility: ΘΨ	
hand_dlc1_item_name	Hand of Fortune	
hand_dlc1_item_desc	The digits of a master craftsman and prospector. Very handy indeed.<br><br>Ability: Scavenger<br>Compatibility: ΦΨ	
arm_dlc1_item_name	Sharpshooter's Arm	
arm_dlc1_item_desc	Steady aim and feats of sharpshooting are now within your reach.<br><br>Ability: Artery Shot<br>Compatibility: ΘΩ	
third_eye_dlc1_item_name	Third Eye	
third_eye_dlc1_item_desc	The all-seeing third eye made manifest. This specimen is said to have belonged to the great Benjamin Franklin.<br><br>Ability: Golden Bullet<br>Compatibility: Θ	
tumor_dlc1_item_name	Tumor	
tumor_dlc1_item_desc	This unusual growth seems to grant its wearer similarly unusual powers.<br><br>Ability: Shadow Kill<br>Compatibility: ΞΩ	
mesmer_eye_dlc1_item_name	Mesmerizing Eye	
mesmer_eye_dlc1_item_desc	Anyone who looks in this eye becomes paralyzed, unable to react to obvious danger.<br><br>Ability: Disguise<br>Compatibility: ΞΦ	
right_lung_dlc1_item_name	Lucky Lung	
right_lung_dlc1_item_desc	This lung was miraculously saved from a horrible accident. It must carry some power.<br><br>Ability: Smell Blood<br>Compatibility: ΣΦ	
sting_dlc1_item_name	Stinger	
sting_dlc1_item_desc	A venomous stinger of arachnid origin grafted onto the human body.<br><br>Ability: Crippler<br>Compatibility: ΣΨ	
chest_dlc1_item_name	Slaver's Ribcage	
chest_dlc1_item_desc	The leader of the slavers seemed to possess some sort of unholy power. Wearing his chest gives it to you.<br><br>Ability: Unholy Power<br>Compatibility: ΨΩ	
eye_dlc1_item_name	Libertee's Eye	
eye_dlc1_item_desc	Libertee's capacity to perform controlled ricochets makes her eye an attractive asset for any gunfighter.<br><br>Ability: Ricochet<br>Compatibility: ΦΩ	
stomach_dlc1_item_name	Marshall's Stomach	
stomach_dlc1_item_desc	The job of a federal marshall requires an iron stomach. This one confers courage in any situation.<br><br>Ability: Courage<br>Compatibility: ΣΩ	
kidney_dlc1_item_name	Bounty Hunter's Kidney	
kidney_dlc1_item_desc	The bounty hunter is the filter of humanity, the kidney is the filter of the human. When a famous bounty hunter's body arrived at the cemetery, Dr Gorman knew what he must do.<br><br>Ability: Chain Kill<br>Compatibility: ΞΨ	
spine_dlc1_item_name	Living Spine	
spine_dlc1_item_desc	The spine had been kept alive in an experimental eldritch balm, probably intended for future implantation.<br><br>Ability: Barrage<br>Compatibility: Φ	
tongue_dlc1_item_name	Priest's Tongue	
tongue_dlc1_item_desc	Filled with leprosy or not, the tongue of a man of god is suited to prayer.<br><br>Ability: Prayer<br>Compatibility: ΔΣΩ	
blood_dlc1_item_name	Human Blood	
blood_dlc1_item_desc	Blood of a particularly aggressive individual.<br><br>Improves offensive stats<br>Compatibility: ΔΘΞΣΦΨΩ	
lymph_dlc1_item_name	Human Lymph	
lymph_dlc1_item_desc	The central currency of the human immune system, lymph grants vitality and durability.<br><br>Improves defensive stats<br>Compatibility: ΔΘΞΣΦΨΩ	
	Item names and descriptions (other than cards)	
ether_dlc1_name	Ether	
ether_dlc1_desc	A versatile biological substance with eerie and unparalleled restorative properties.	
recipe_cursed_name	Golem Recipe: Abomination	
recipe_cursed_desc	Combine: Cannibal Stomach, Vampire's Brain, Sasquatch Teeth, Tattooed Skin and Human Blood.	
recipe_ubermensch_name	Golem Recipe: Homo Superior	
recipe_ubermensch_desc	Combine: Bull's Heart, Redundant Heart, Libertee's Eye, Mesmerizing Eye and Lung of Fury.	
recipe_universal_name	Golem Recipe: Centurion	
recipe_universal_desc	Combine: Tracker's Ear, Sharpshooter's Arm, Slaver's Ribcage, Marshall's Stomach and Bounty Hunter's Kidney.	
recipe_monster_name	Golem Recipe: Feral	
recipe_monster_desc	Combine: Human Tail, Unidentified Organ, Third Eye, Stinger and Living Spine.	
recipe_zombie_name	Golem Recipe: Revenant	
recipe_zombie_desc	Combine: Gambler's Liver, Hand of Fortune, Lucky Lung, Priest's Tongue and Human Lymph.	
	Buff names and descriptions	
dlcbuff_decay1	Decay Propensity	
dlcbuff_decay1_desc	For unknown reasons, grafts deteriorate with time.	
dlcbuff_decay2	Creeping Decay	
dlcbuff_decay2_desc	A slight rot has crept in.	
dlcbuff_decay3	Encroaching Decay	
dlcbuff_decay3_desc	The rot is spreading.	
dlcbuff_decay4	Serious Decay	
dlcbuff_decay4_desc	Gangrene and rotting flesh give out a putrid stench.	
dlcbuff_decay5	Terminal Decay	
dlcbuff_decay5_desc	The body is literally falling apart.	
dlcbuff_hand_1	Compatible Tissues I	
dlcbuff_hand_1_desc	The tissues seem to have a slight positive reaction.<br>Reduces Decay buildup.	
dlcbuff_hand_2	Compatible Tissues II	
dlcbuff_hand_2_desc	This combination of tissues seems to produce fewer signs of rejection.<br>Reduces Decay buildup.	
dlcbuff_hand_3	Compatible Tissues III	
dlcbuff_hand_3_desc	These tissues seem to work well with one another.<br>Reduces Decay buildup.	
dlcbuff_hand_4	Compatible Tissues IV	
dlcbuff_hand_4_desc	A strong, positive compatibility effect.<br>Reduces Decay buildup.	
dlcbuff_hand_5	Compatible Tissues V	
dlcbuff_hand_5_desc	A particularly successful union of foreign tissues.<br>Reduces Decay buildup.	
dlcbuff_hand_cursed	Abomination	
dlcbuff_hand_cursed_desc	A truly cursed being.	
dlcbuff_hand_uber	Homo Superior	
dlcbuff_hand_uber_desc	A specimen of superior humankind. Make way for this pretty thing.	
dlcbuff_hand_universal	Centurion	
dlcbuff_hand_universal_desc	The highest application of science in service of warriorhood.	
dlcbuff_hand_monster	Feral Golem	
dlcbuff_hand_monster_desc	Tales of feral men have abounded for ages. Now it appears they are true.	
dlcbuff_hand_zombie	Revenant	
dlcbuff_hand_zombie_desc	Five persons in one.	
dlcbuff_revenge	Libertee's Revenge	
dlcbuff_revenge_desc	Vengeance is complete.	
	New weapon name and description	
revolver_fitzpatrick_name	Fitzpatrick Revolver	
revolver_fitzpatrick_desc	A unique revolver loaded with powerful rifle rounds that can pierce any obstacle.	
	Special "joker" cards descriptions for the DLC	
none_dlc_lymph_desc	No ability. Improves defensive stats.	
none_dlc_blood_desc	No ability. Improves offensive stats.	
