text_id	en	format
s9_t2_clear_floor	Kill all hostiles on this floor	
s9_t2_free_libertee	Have Phineas open the doors leading to Libertee's room	
s9_t2_false_trail	Use the rear gate to leave false tracks and delay the pursuit (Optional)	
s9_t2_heal_yourself	Heal yourself with the remaining Ether (Optional)	
s9_t2_kill_remaining	Kill all remaining enemies	
s9_str2_gormanhouse	Go to Phineas's safehouse	
s9_str2_maskeddoctors	Explore nearby fringe locations and learn more about your attackers	
s9_str2_findevangelists	Find the Evangelists at the Greaves Cabin	
s9_str2_attacktrain	Intercept the Masked Doctors' cargo train (Optional)	
s9_str2_attackasylum	Interrogate the Masked Doctors in the Greener Pastures Asylum	
s9_str2_sellgunorliquor	Exchange guns or liquor for information on the Masked Doctors	
s9_str2_gotoquarry	Go to the Quarry and setup an ambush for Dr Gorman	
s9_t3_killeveryone	Defeat the slavers	
s9_t4_subdue	Subdue the Masked Doctor to learn about your oppressors	
s9_t4_or_search	OR search the premises to find information about the Masked Doctors	
s9_t4_search	Search the premises to find information about the Masked Doctors	
s9_t4_kill_all	Kill all hostiles	
s9_t4_or_escape	OR bring Libertee and Phineas to the boat to escape	
s9_t4_collect_ether	Collect Ether for later use	
s9_t5_resurrect_libertee	In one turn, open the Ether flow using the main valve, then redirect it using the console	
s9_t5_ether_flowing	(Ether is flowing)	
s9_t5_ether_notflowing	(Ether is not flowing)	
s9_t5_check_outside	Investigate the commotion outside	
s9_t5_defend_yourself	Kill any invaders	
s9_t5_close_valves	Close the safety valves to overload the machine	
s9_t5_phineas_valve	When Dr Gorman is in position, have Phineas use the main valve	
s9_t5_doc_exit	Move Doctor Gorman to the exit	
s9_str3_visitduval	Report the attack to Doctor Duval	
s9_str3_attackharbor	Attack the Doctors' Ether Storage	
s9_str3_findlibertee	Look for clues to track Libertee	
s9_str3_meetlibatquarry	Go to the Quarry to meet Libertee	
s9_t6_close_taps	Close the taps on the Ether kegs	
s9_t6_close_faster	Close the taps as quickly as possible, to conserve more Ether	
s9_t6_kill_remaining	Kill the remaining enemies	
s9_t7_find_libertee	Find Libertee	
s9_t7_inspect_fire	Investigate the fire	
s9_t7_kill_soldiers	Kill the deserters	
s9_t7_kill_doc	Kill Doctor Gorman	
s9_t7_or_subdue_doc	OR subdue him	
s9_t7_kill_attackers	Kill Duval's men	
s9_t7_defeat_governor	Kill Duval	
	Strategic interactions - General (all stages + tutorial)	
s9_loc_cemetery_intro	Laboratory	
s9_loc_cemetery_intro_desc	Before I could improve you, I needed several body parts to replace the ones you lost in the fall and an ample supply of Ether.<br><br>I felt my comrades at the Morgue might be of some assistance.	
s9_loc_morgue	Morgue	
s9_loc_morgue_doc_desc	I returned to the morgue and Vennesen greeted me with a nod.	
s9_loc_morgue_doc_opt1	I reviewed the newest merchandise.	b
s9_loc_morgue_doc_opt2	I asked whether they could do anything about the decay.	i
s9_loc_morgue_doc_opt3	We required some medical attention.	i
s9_loc_morgue_doc_opt6	I left.	x
s9_loc_morgue_lib_desc	We returned to that abomination of a place. Your friend Vennesen smiled his shifty smile, as usual.	
s9_loc_morgue_lib_opt1	I looked at his stock of body parts. Ugly stuff.	b
s9_loc_morgue_lib_opt2	We needed decay treatment.	i
s9_loc_morgue_lib_opt3	We needed some patching up.	i
s9_loc_morgue_lib_opt6	We left.	x
s9_loc_morgue_doc_decay_first	The downside of our transplant technology was that the grafts decayed over time. Once decay set in, gangrene and other diseases were sure to follow.<br><br>But the possibilities transplantation offered trumped any inconvenience and we were confident we would improve our technology over time.<br><br>At any rate, it was time to get some decay treatment.	
s9_loc_morgue_doc_decay_return	We needed Ether treatment for the grafts.	
s9_loc_morgue_lib_decay_first	What you keep forgetting is your abominations rot as they go along. Phineas made it clear that unless the scars were treated with Ether, we'd all end up piles of goo.<br><br>We asked your friend Vennesen to show us how to do that.	
s9_loc_morgue_lib_decay_return	We came back for some scar cleaning.	
s9_loc_morgue_decay_morbid_1	I needed decay treatment ([%0])	p1ether_dlc1
s9_loc_morgue_decay_morbid_2	I needed decay treatment ([%0])	p2ether_dlc1
s9_loc_morgue_decay_morbid_3	I needed decay treatment ([%0])	p4ether_dlc1
s9_loc_morgue_decay_morbid_4	I needed decay treatment ([%0])	p6ether_dlc1
s9_loc_morgue_decay_morbid_5	I needed decay treatment ([%0])	p9ether_dlc1
s9_loc_morgue_decay_libertee_1	I'd got real rotten ([%0])	p1ether_dlc1
s9_loc_morgue_decay_libertee_2	I'd got real rotten ([%0])	p2ether_dlc1
s9_loc_morgue_decay_libertee_3	I'd got real rotten ([%0])	p4ether_dlc1
s9_loc_morgue_decay_libertee_4	I'd got real rotten ([%0])	p6ether_dlc1
s9_loc_morgue_decay_libertee_5	I'd got real rotten ([%0])	p9ether_dlc1
s9_loc_morgue_decay_phineas_1	Phineas was falling apart ([%0])	p1ether_dlc1
s9_loc_morgue_decay_phineas_2	Phineas was falling apart ([%0])	p2ether_dlc1
s9_loc_morgue_decay_phineas_3	Phineas was falling apart ([%0])	p4ether_dlc1
s9_loc_morgue_decay_phineas_4	Phineas was falling apart ([%0])	p6ether_dlc1
s9_loc_morgue_decay_phineas_5	Phineas was falling apart ([%0])	p9ether_dlc1
s9_loc_morgue_decay_luke_1	Luke started to rot ([%0])	p1ether_dlc1
s9_loc_morgue_decay_luke_2	Luke started to rot ([%0])	p2ether_dlc1
s9_loc_morgue_decay_luke_3	Luke started to rot ([%0])	p4ether_dlc1
s9_loc_morgue_decay_luke_4	Luke started to rot ([%0])	p6ether_dlc1
s9_loc_morgue_decay_luke_5	Luke started to rot ([%0])	p9ether_dlc1
s9_loc_morgue_decay_john_1	John smelled even worse than usual ([%0])	p1ether_dlc1
s9_loc_morgue_decay_john_2	John smelled even worse than usual ([%0])	p2ether_dlc1
s9_loc_morgue_decay_john_3	John smelled even worse than usual ([%0])	p4ether_dlc1
s9_loc_morgue_decay_john_4	John smelled even worse than usual ([%0])	p6ether_dlc1
s9_loc_morgue_decay_john_5	John smelled even worse than usual ([%0])	p9ether_dlc1
s9_loc_morgue_decay_theodor_1	Theodor was not feeling too dandy ([%0])	p1ether_dlc1
s9_loc_morgue_decay_theodor_2	Theodor was not feeling too dandy ([%0])	p2ether_dlc1
s9_loc_morgue_decay_theodor_3	Theodor was not feeling too dandy ([%0])	p4ether_dlc1
s9_loc_morgue_decay_theodor_4	Theodor was not feeling too dandy ([%0])	p6ether_dlc1
s9_loc_morgue_decay_theodor_5	Theodor was not feeling too dandy ([%0])	p9ether_dlc1
s9_loc_morgue_decay_louise_1	Louise was even grumpier than usual ([%0])	p1ether_dlc1
s9_loc_morgue_decay_louise_2	Louise was even grumpier than usual ([%0])	p2ether_dlc1
s9_loc_morgue_decay_louise_3	Louise was even grumpier than usual ([%0])	p4ether_dlc1
s9_loc_morgue_decay_louise_4	Louise was even grumpier than usual ([%0])	p6ether_dlc1
s9_loc_morgue_decay_louise_5	Louise was even grumpier than usual ([%0])	p9ether_dlc1
s9_loc_morgue_decay_gunther_1	Gunther smiled, said he felt ill and hoped to die soon. Not on my watch ([%0])	p1ether_dlc1
s9_loc_morgue_decay_gunther_2	Gunther smiled, said he felt ill and hoped to die soon. Not on my watch ([%0])	p2ether_dlc1
s9_loc_morgue_decay_gunther_3	Gunther smiled, said he felt ill and hoped to die soon. Not on my watch ([%0])	p4ether_dlc1
s9_loc_morgue_decay_gunther_4	Gunther smiled, said he felt ill and hoped to die soon. Not on my watch ([%0])	p6ether_dlc1
s9_loc_morgue_decay_gunther_5	Gunther smiled, said he felt ill and hoped to die soon. Not on my watch ([%0])	p9ether_dlc1
s9_loc_morgue_decay_buy	I returned to trading.	b
s9_loc_morgue_decay_exit	We left the Morgue.	x
s9_loc_morgue_healing_doc_desc	As you may have guessed, Ether was useful not only for organ transplants, but also as a healing agent.	
s9_loc_morgue_healing_doc_return	We had ailments beyond mere decay.	
s9_loc_morgue_healing_lib_desc	I asked Vennesen whether we could use Ether to heal our wounds. He said we could.	
s9_loc_morgue_healing_lib_return	We came back for some healing.	
s9_loc_morgue_healing_morbid	I was feeling quite dreadful ([%0])	p4ether_dlc1
s9_loc_morgue_healing_libertee	I ached all over ([%0])	p4ether_dlc1
s9_loc_morgue_healing_phineas	Phineas needed to be patched up ([%0])	p4ether_dlc1
s9_loc_morgue_healing_luke	Luke was paining something awful ([%0])	p4ether_dlc1
s9_loc_morgue_healing_john	John cursed his wounds ([%0])	p4ether_dlc1
s9_loc_morgue_healing_theodor	Theodor was a bit under the weather ([%0])	p4ether_dlc1
s9_loc_morgue_healing_louise	Louise ranted about her wounds ([%0])	p4ether_dlc1
s9_loc_morgue_healing_gunther	Gunther seemed disappointed when I asked for his wounds to be tended ([%0])	p4ether_dlc1
s9_loc_generalstore	General Store	
s9_loc_generalstore_desc	The small array of tents and a single wooden building looked like a mirage in the middle of the badlands. The sign read: "Niko's General Goods".<br><br>The store was run by a gentleman in round glasses and a black duster coat.	
s9_loc_generalstore_returned	I arrived at the lonesome general store.	
s9_loc_generalstore_offerstanding	<br><br>The man said if I took part in a "little test" of his, he'd give me a [%0]% discount.	
s9_loc_generalstore_test	I took the deal.	gd3
s9_loc_generalstore_barter	I just wanted to trade.	b
s9_loc_generalstore_exit	I left.	x
s9_loc_generalstore_test_desc	Without a word, he held forth a single jellybean in each hand: he said one was orange-flavored, and the other was blueberry. He said I should pick one.	
s9_loc_generalstore_red	I picked the orange one.	g
s9_loc_generalstore_blue	I chose the blue one.	g
s9_loc_generalstore_test_result	^I don't know what he put in them jellybeans, but next thing I knew I woke up and it was a quarter hour later. As you can imagine I was a tad miffed, but the man kept his promise: a discount of [%0]% was mine for the taking.<br><br>	
s9_loc_generalstore_test_result_doc	^I am unable to determine the ingredients that constituted these jellybeans, but I had passed out for a quarter of an hour. As you can imagine, I was less than satisfied, but the peculiar man kept his promise of a [%0]% discount on all his wares.<br><br>	
s9_loc_generalstore_red_result	He said he would also sell me a unique pistol from his collection.	
s9_loc_generalstore_blue_result	He said he would also sell me a powerful amulet.	
	Strategic interactions - Stage 1 (Gorman narrates)	
s9_loc_morgue_s1_intro	The Morgue was run by the Masked Doctors, a secret medical society that counted me among its membership.<br><br>The Morgue had facilities for keeping human body parts alive outside of the host body, which enabled us to replace damaged body parts in humans and alleviate previously incurable ailments.	
s9_loc_morgue_s1_intro_opt1	I reviewed their latest merchandise, searching for something suitable for you.	n
s9_loc_morgue_s1_intro2	Havelock Vennesen and I had known one another for ages. He was the Doctors' primary merchant, exchanging body parts for Ether.<br><br>Ether could be manufactured from various biological material, but for human organs and surgeries, only Ether from human material was acceptable. Anything else caused horrific disfiguration of the subject.<br><br>The business ran on Ether, which made it a de facto currency. If one wanted body parts for their research, they paid in Ether, not money.	
s9_loc_morgue_s1_intro2_opt1	I went on to peruse his wares.	b
s9_loc_morgue_s1_afterwards	That's the way things worked in the Morgue: Ether for parts. To elevate you beyond the human mass, I would need more of both. Much more.	
s9_loc_morgue_s1_afterwards_exit	I needed to get going.	x
s9_loc_warhospital	War Hospital	
s9_loc_warhospital_desc	I went to the war hospital, where wounded soldiers were being nursed back to health, or to a state where they could be put in front of the house with a begging bowl.<br><br>I posed as a local doctor. No one questioned my ruse.	
s9_loc_warhospital_opt1	I began circulating among the patients, extracting Ether from them.	gd9
s9_loc_warhospital_opt2	I examined the patients, looking for body parts suitable for you.	gd9
s9_loc_warhospital_opt4	I decided to leave them alone for the time being.	x
s9_loc_warhospital_opt1_result	After I had extracted a good deal of bodily fluids for Ether production, one of the nurses identified me as a stranger.<br><br>She raised a clamor, and called the staff to apprehend me.	
s9_loc_warhospital_opt2_result	I found a myopic soldier who had once been a sharpshooter. I reasoned that his skill must lie in his arms, so I amputated one of them and had it sent to the morgue, where my friends could prepare it for my use. As I was leaving, however, one of the nurses identified me as a stranger.<br><br>She raised a clamor, and called the staff to apprehend me.	
s9_loc_warhospital_alarm_exit	Luckily for me, the response to the alarm was quite uncoordinated, thus I was able to escape before facing the consequences of my actions.	x
s9_loc_richhouse	Rich House	
s9_loc_richhouse_desc	I was called to tend to a severe case of gout affecting a wealthy rancher.<br><br>The man was so delirious with pain he barely knew I was there.	
s9_loc_richhouse_opt1	He was so far gone, I decided that rather than treat his gout, I would simply extract some Ether from him.	gd6
s9_loc_richhouse_opt2	I gave him some saffron extract to ease his condition. And I charged his family a pretty penny.	gd6
s9_loc_richhouse_opt1_result	Though I knew it would be ineffective, I bled him, collecting his fluids to make more ether. I charged his family a modest fee for this service.	
s9_loc_richhouse_opt2_result	^The extract took effect quickly. I left the rest of it with his family, and I charged them $[%0] for the service.	
s9_loc_richhouse_exit	I got back on my way.	x
s9_loc_lynchmob	Lynch Mob	
s9_loc_lynchmob_desc	A noisy crowd attracted my attention. I soon realized it was a lynch mob. They were bent on punishing a Chinaman, whom they said had slept with a white woman.<br><br>I had seen the poor devil in town. A first-class craftsman, he was good with his hands and a prodigy at finding useful trinkets others might dismiss as junk.	
s9_loc_lynchmob_opt1	Despite the high risk of injury, I decided to break up the mob and save him. A wounded man usually meant a lot of Ether.	gd6
s9_loc_lynchmob_opt2	It would have been foolhardy to take on the whole crowd, so I watched patiently from a safe distance. I hoped I would be able to salvage something from the corpse.	gd9
s9_loc_lynchmob_opt1_result	Once I had managed to get the crowd's attention, I told them I'd seen other Chinese sneaking into their homes while they were occupied by this distraction. The angry crowd rushed back toward town.<br><br>Unfortunately, one of the villagers threw a stray "goodbye" rock which hit my friend Phineas, inflicting a nasty wound.	
s9_loc_lynchmob_opt1_result_next	The Chinaman was grateful, but he guessed correctly that I did not help him merely out of the kindness of my heart.	n
s9_loc_lynchmob_opt1_business	I offered to dress his wounds in exchange for some of his blood. I needed more Ether.	
s9_loc_lynchmob_opt1_business_opt1	He hesitated a moment, but ultimately agreed to the arrangement.	x
s9_loc_lynchmob_opt2_result	The mob did their worst. There was hardly anything left after they finished with the poor man.	
s9_loc_lynchmob_opt2_result_exit	His death was not in vain, however, I managed to salvage one of his hands.	x
s9_loc_slaughterhouse	Slaughterhouse	
s9_loc_slaughterhouse_desc1a	^I visited the local slaughterhouse.	
s9_loc_slaughterhouse_desc1b	^I returned to the slaughterhouse.	
s9_loc_slaughterhouse_desc2	The bovine cardio-vascular system is far more efficient than the human's. Naturally I was interested in acquiring some of that power for you.	
s9_loc_slaughterhouse_opt1	I had their strongest bull slaughtered and its heart extracted ([%0])	p50cash
s9_loc_slaughterhouse_opt2	The bull I wanted was too expensive to purchase, so I resolved to slaughter it when nobody was looking.	gd9
s9_loc_slaughterhouse_opt3	I decided to return there later.	x
s9_loc_slaughterhouse_opt1_result	I found buying a heart for you quite romantic.<br><br>Of course it had to be prepped at the Morgue before I could use it in a human being.	
s9_loc_slaughterhouse_opt2_result	Extracting the bull's heart proved a noisy affair. Inevitably it attracted the attention of the stable boy. We managed to run from him with our prize intact, but he managed to wound Phineas with a bullet from his derringer.	
s9_loc_slaughterhouse_exit	I got back on my way.	x
s9_loc_town	Maple Falls	
s9_loc_town_s1_desc	Maple Falls was the biggest settlement in the area, and was peopled with decent folk, for the most part.<br><br>There was a gunsmith, a saloon and there was always somebody who needed medical attention.	
s9_loc_town_s1_return	I returned to Maple Falls.	
s9_loc_town_s1_opt1	I paid a visit to the gunsmith.	i
s9_loc_town_s1_opt2	I made a round of the houses and offered my medical expertise, hoping it would net me some coin.	gd9
s9_loc_town_s1_opt3	I left the town.	x
s9_loc_town_s1_gunsmith	The gunsmith was a smug, well-dressed man, but an incorrigible buffoon. He fixed us with a condescending look without saying anything.	
s9_loc_town_s1_gunsmith_opt1	I took a look at his wares.	b
s9_loc_town_s1_gunsmith_opt2	I left his store behind.	x
s9_loc_town_s1_medround	^Though it took me a couple of hours, I made $[%0] profit from home visits.	
s9_loc_town_s1_messenger	Upon entering Maple Falls, a scrawny youngster approached me and began blithering about an accident in a nearby coal mine. He urged me to go there immediately.	
s9_loc_town_s1_messenger_opt1	I told him I would do so, after I had concluded my business with the gunsmith.	i
s9_loc_town_s1_messenger_opt2	I agreed to go with him.	x
s9_loc_baths	Beauty Clinic	
s9_loc_baths_desc	One of my fellow Doctors, Dr Stoneman, ran a beauty clinic in the nearby hot springs area. While he was not overly fond of me, many of his patients harbored the opposite sentiment.<br><br>Case in point: the elderly Mrs. Harper saw me in the clinic and implored me to visit her at home to resolve a problem of hers.	
s9_loc_baths_desc_next	I promised I would come.	n
s9_loc_baths_desc2	The clinic had an experimental cosmetic surgery ward. There Dr Stoneman restored syphilis victims' noses, removed gunshot scarring and removed excess fat tissue from the obese.<br><br>As fat is an extremely efficient source of Ether, I was naturally quite interested.	
s9_loc_baths_opt1	I snuck into the operating ward to search for a suitable patient.	gd9
s9_loc_baths_opt2	I sought out Stoneman and offered him a generous sum for the fat ([%0])	p100cash
s9_loc_baths_surgery	After searching the rooms, I found a morbidly obese man taking a nap. He was perfect.<br><br>I put a chloroform-soaked rag against his mouth and nose, turned him over and started cutting into his skin.	
s9_loc_baths_surgery_opt1	I had collected a good deal of fat when I was discovered by a warden.	n
s9_loc_baths_surgery_opt1_result	The guard was confused. I assured him that Stoneman was a colleague of mine and I would be finished in a matter of minutes. Still he rushed off to alert Stoneman.<br><br>He was furious, naturally.<br><br>Still, by the time he arrived I had sewn the patient back together, and the fat had been removed properly. Stoneman might complain about my burglery, but not my surgery.	
s9_loc_baths_surgery_opt1_result_opt1	Luckily, Dr Duval, an old friend and the leader of our secret society, was there too.	n
s9_loc_baths_surgery_opt1_result_opt1_result	If it were not for Dr Duval, my dispute with Dr Stoneman could have gotten violent, which would have been most unfortunate.<br><br>Instead, however, Duval assured Stoneman I meant no harm, and that I had effectively done Stoneman a service, by taking care of his patient in exchange for a mere bucket of fat.<br><br>Stoneman called me an epithet I am loath to repeat and assured me my "rampage" would soon be over. I dismissed his threats and the matter was resolved.	
s9_loc_baths_surgery_exit	I left the premises.	x
s9_loc_baths_trade	Stoneman was more than a little surprised, and declined my offer most vehemently. He called me an epithet I am loath to repeat and assured me my "rampage" would soon be over.<br><br>Luckily, Dr Duval, a long-time friend of mine and the leader of our secret society, noticed our spat and intervened.<br><br>He spoke to us at length about professional camaraderie and sharing assets for the advancement of medicine. In the end, Stoneman was forced to back down.	
s9_loc_baths_trade_exit	We concluded the trade and I left the premises.	x
s9_loc_harperranch	Harper Ranch	
s9_loc_harperranch_desc	I found Mrs. Harper most distraught. She told me, quite convincingly, that ever since her first son, Henry had gone to war, her other children had been plotting to kill her.<br><br>While she was resigned to passing away, she feared the prospect of being strangled, poisoned or otherwise brutalized. She then asked me to help her end her life peacefully.<br><br>She promised significant compensation.	
s9_loc_harperranch_opt1	I agreed to assist her in this most delicate matter.	gd12
s9_loc_harperranch_opt2	I told her I could not in good conscience take part in such a scheme.	gd3
s9_loc_harperranch_declined	Mrs. Harper was distraught. She got on her knees and begged me to spare her the horror of facing her murderers and the humiliation of being slaughtered like a pig.<br><br>She was clearly desperate.	
s9_loc_harperranch_declined_opt1	Taken aback by her intensity, I finally agreed to do as she wished.	gd9
s9_loc_harperranch_declined_opt2	Still I remained resolute in my decision.	gd3
s9_loc_harperranch_declined2	Mrs. Harper simply would not give up. She promised to make me her sole heir, even at the expense of those of her kin not involved in this vicious murder plot.<br><br>She even went as far as offering me her body, before or after her death, whichever struck my fancy.	
s9_loc_harperranch_declined2_opt1	I agreed to her wishes, not out of greed, but for the sake of compassion.	gd6
s9_loc_harperranch_declined2_opt2	I said "no" in the strongest possible terms and threatened to tell her children what she had said.	gd3
s9_loc_harperranch_declined3	She burst into tears and cursed me, but finally gave up her mad quest.<br><br>Later, I met her daughter-in-law, who told me Mrs. Harper had lost her wits in old age and become paranoid. She thanked me for taking a strong stance against her preposterous request and insisted I take a handsome reward for my integrity.	
s9_loc_harperranch_declined3_exit	I thanked her and got back on my way.	x
s9_loc_harperranch_euthanasia	Mrs. Harper put on her finest clothes for the occasion and lay down on a couch. She motioned to me to proceed.<br><br>I prepared a chloroform mask for her, loaded with a dose so big it would put down a horse. She breathed its vapors until she placidly became insensate. After a brief interval, I checked her pulse and found she had passed away.	
s9_loc_harperranch_euthanasia_opt1	Alas, her children did not appreciate my actions.	n
s9_loc_harperranch_euthanasia2	When Mrs. Harper's younger son learned what happened, he was furious. Apparently, Mrs. Harper had lost her wits in her old age and had become paranoid.<br><br>I had been duped by this mad woman. And now her son was challenging me to a duel.	
s9_loc_harperranch_euthanasia2_opt1	As a man of honor, I accepted. Phineas served as my second.	g
s9_loc_harperranch_duel	We were to march ten steps, then turn around and fire. The Harpers had their own family guns, passed from generation to generation, for use in such momentous events as this.<br><br>The day was sunny with a slight breeze. As the countdown started, I marched into the face of death.	
s9_loc_harperranch_duel_opt1	Before the countdown was finished, I spun around and shot young Harper in the back.	g
s9_loc_harperranch_duel_opt2	I waited until the countdown finished, then turned around and fired to the best of my ability.	g
s9_loc_harperranch_duel_opt1_result	Young Harper was sent flying. As his second pulled his gun on me, Phineas shot him between the eyes.<br><br>Unfortunately, due to the circumstances, we had no time to harvest blood from either one of them for Ether production.	
s9_loc_harperranch_duel_opt2_result	My shoulder burned. Harper's bullet had hit me. Though the pain was severe, I managed to keep my head about me long enough to terminate young Harper's life in response.<br><br>With the help of Phineas, I made a retreat, being sure to collect my blood for later Ether production.	
s9_loc_harperranch_duel_exit	We left.	x
s9_loc_accident	Lonestar Coal Mine	
s9_loc_accident_desc	The wounded miner was conscious, but had a large opening in the middle of his chest.<br><br>I asked how it happened. Apparently, as the man had been stamping some explosives with a metal pole when the charge went off, sending the pole flying through his chest. I could clearly see his beating heart and the expanding motion of his right lung. The left one was almost completely destroyed. The wound bled profusely and the man was short of breath.<br><br>I told the men to leave me alone with him.	
s9_loc_accident_opt1	I gave him an excessive dose of morphine to ease his pain, tagged his good lung for my friends at the morgue and instructed the other miners to get the priest.	gd6
s9_loc_accident_opt2	I helped him sit upright and drained the excess blood from his bad lung. It was a partnership. He would live, and I would get my Ether.	gd9
s9_loc_accident_opt1_result	The morphine worked quickly, and the man passed away without suffering. When the body arrived at the Morgue, Vennesen would note the mark and extract the lung for me.	
s9_loc_accident_opt2_result	As the man's breath stabilized, I dressed the wound the best I could.<br><br>I called the other miners and told them to get another doctor, who would transfer the man to a proper hospital. Meanwhile, I collected the drained blood.	
s9_loc_accident_exit	I left the mine.	x
s9_loc_cemetery_s1_return	I returned to my laboratory in the graveyard. You were still stable.	
s9_loc_cemetery_s1_opt1	I was ready to perform the surgery.	t
s9_loc_cemetery_s1_opt2	I still needed to prepare some more for the surgery.	x
s9_loc_cemetery_s1_presurgery	The singular property of Ether is that it allows useful pieces of the deceased to be reused in living humans. Do you remember that poor devil Somerset whom you freed during your escape?<br><br>His cancerous growth seemed to give him unique powers. Naturally I extracted it and saved for your rebirth.	
s9_loc_cemetery_s1_surgery	Your former slave masters were content exploiting you for menial quarry work. What a pathetic band of ignorants!<br><br>I could see that your leadership and determination gave you the potential to become a superior human being. But compared with an average human your physical strength was adequate at best. But what about compared to an average tiger? <br><br>Shattered arms? Off with them. Failing heart? Replace it with a bull's. Kidneys? Why stop at two?	
s9_loc_cemetery_s1_surgery_opt1	I worked all day. And it all came together in a truly divine way.	nd12
	Strategic interactions - Stage 2 (Libertee narrates)	
s9_loc_morgue_s2_intro	I thought it was risky to go there what with all them white folk around, but Phineas seemed confident. He wrote some stuff down and showed it to the old man in charge. Then the man whispered in his ear and they shook hands. Vennesen told me I was free to trade with him.	
s9_loc_morgue_s2_intro_barter	So I did.	b
s9_loc_morgue_s2_intro_decay	We needed to do something about the rotting flesh.	i
s9_loc_morgue_s2_intro_healing	We needed something to patch us up.	i
s9_loc_morgue_s2_intro_exit	I said I'd return later... maybe.	x
s9_loc_cemetery_s2_aftermath_title	Aftermath	
s9_loc_cemetery_s2_aftermath	So there we was in the middle of the night with a pile of dead bodies. Phineas didn't seem bothered one bit. He piled them corpses up and collected the blood in buckets like he was tending a garden. I didn't understand all that goo stuff back then. You know, the Ether? But after that, every time we bested an enemy, we'd collect their blood to make Ether with it.<br><br>Phineas made it clear that there were some things in the lab he wanted to take.	
s9_loc_cemetery_s2_aftermath_opt1	I waited until he was done.	gd6
s9_loc_cemetery_s2_aftermath_opt2	I said we didn't have time to dilly-dally.	gd3
s9_loc_cemetery_s2_aftermath_opt1_result	He searched the building methodically and picked up some trinkets as was lying around. We lost a bit of time, but I figured that stuff might could come in handy later on.<br><br>I asked whether he had any safe place we could go.	
s9_loc_cemetery_s2_aftermath_opt2_result	Phineas grabbed one trinket from the lab and left the rest. It took me a while to figure out it was for making more of that goo.<br><br>I asked him whether he had any safe place to go.	
s9_loc_cemetery_s2_aftermath_exit	He did.	x
s9_loc_morbidhouse	Gorman House	
s9_loc_morbidhouse_desc	Phineas led me to a fine-looking, but neglected ranch. I told him I didn't like the look of the place, but he assured me it would be ok.<br><br>I had no idea who you were. And I certainly didn't realize it was your family home.	
s9_loc_morbidhouse_opt1	Instead of approaching from the front, we went for the back entrance to the kitchen.	gd3
s9_loc_morbidhouse_opt2	Despite his confidence, I decided to sneak up on the house from the hunting grounds.	gd3
s9_loc_morbidhouse_opt1_result	^Walking up on the house was a big mistake. We barely got past the gate, when a bunch of grey-clad folk came out from behind the corner. It was the Home Guard.<br><br>They started shooting at us. We ran, but they still got us.<br><br>	
s9_loc_morbidhouse_result_2ndpart	That's when it finally dawned on me: we had to steer clear of not just the law, but people in general. We weren't just runaways, we'd killed some white folk. Plus, we looked like a couple of goddamned revenants.	
