text_id	en	format
s8_loc_developingtown_cantina_wrecks_keepitup	She went on.	g+
s8_loc_developingtown_cantina_wrecks_leave	She left his table and ordered a tall beer to clear her head.	x
s8_loc_developingtown_cantina_wrecks_opt1_result2	Cassandra witnessed nothing except the man's violent death. It distressed her, but she obtained no useful information.	
s8_loc_developingtown_cantina_wrecks_opt1_result3	After great effort, she divined that the man’s downfall was related to the large amount of gold he would find on an old shipwreck. She recognized a landmark in her vision. It narrowed the wreck's possible location to three possibilities. After this, she nearly collapsed from exhaustion.	
s8_loc_developingtown_cantina_headlines_none	It seemed Cassandra had managed to keep a low profile so far. She found no mention of her adventures.	
s8_loc_developingtown_cantina_headlines_small	Cassandra's brushes with the law had been minor it seemed. She found only a small note about one of the events she had been involved in.	
s8_loc_developingtown_cantina_headlines_medium	The papers had begun to take notice of Cassandra's exploits. Worse still, local police forces and militias had some of her identifying details. If she wasn't careful, her talents could backfire.	
s8_loc_developingtown_cantina_headlines_huge	The papers were full of stories about Cassandra's violent actions. The ruling powers of the territory knew her name, but what they thought they knew of her past was all fake. The paper was vague about Cassandra's physical description, but she resolved to take greater care when interacting with other people.	
s8_loc_developingtown_cantina_headlines_won	There was a major article on Cassandra's victory in Lafórtuna's poker tournament.	
s8_loc_developingtown_cantina_headlines_lost	There was a major article on Lafórtuna's poker tournament that listed the players who advanced to the finals, including her.	
s8_loc_developingtown_cantina_sleep	Cassandra and her companions enjoyed a good night's sleep in a tidy room.	
s8_loc_developingtown_cantina_return	Cassandra returned to the cantina.	x
s8_loc_developingtown_cantina_leave	Cassandra went out to the town.	x
s8_loc_developingtown_cantina_jim_nohire	Vaughn looked crestfallen. Before turning to leave, he told her if she changed her mind he'd be staying a few more days in Adelante. After that he'd be leaving forever.	
s8_loc_developingtown_cantina_jim_return	Jim Vaughn tipped his hat and asked whether Cassandra had reconsidered traveling with him.	
s8_loc_developingtown_cantina_jim_return_accept	Cassandra said she had and welcomed him to her team.	g
s8_loc_developingtown_cantina_jim_return_dumppaco	Wishing to keep their numbers low, Cassandra told Paco to stay behind, replacing him with Jim.	g
s8_loc_developingtown_cantina_jim_return_dumpfelicia	Cassandra accepted his offer, asking Felicia to stay behind to keep their numbers low and remain inconspicuous.	g
s8_loc_developingtown_cantina_jim_return_refuse	Cassandra thanked him for the proposal, but said she had decided to stick with her existing team.	g
s8_loc_developingtown_store	The general store in Adelante offered a modest, but adequate selection of goods.	
s8_loc_developingtown_store_opt1	Cassandra browsed the wares.	b
s8_loc_developingtown_store_opt2	Cassandra discreetly let it be known that she had a set of ancient Calacas for sale.	g
s8_loc_developingtown_store_sellcalacas	The proprietor, a Mr. Eduardo Oxaby, looked right and left from his door before changing his sign "closed." Then he invited Cassandra into the back room, a grave expression on his face.<br><br>He told her that possession of these figurines was a vile crime and that as a lawful citizen he was obliged to take them from her and give them to their rightful owners.	
s8_loc_developingtown_store_sellcalacas_opt1	Cassandra replied that now that Mr. Oxaby was the vile owner of these sacred figurines, he would have to pay for her silence. She valued that at $[%0].	g
s8_loc_developingtown_store_sellcalacas_opt2	Cassandra had decided not to sell the Calacas. She concocted a lie to get away, then left, never to return again.	x
s8_loc_developingtown_store_sellcalacas_opt1_result	Mr. Oxaby sighed. He lamented that today's world seemed ruled by corruption. Still, he noted, without such vice, these priceless artifacts from antiquity would be rotting in a damp cave, perhaps even lost for eternity.<br><br>He asked whether Cassandra required anything else.	
s8_loc_developingtown_store_leave	Cassandra left the store.	x
s8_loc_developingtown_brothel	When Cassandra told Hardin they should find the bordello, his eyes lit with an unsavory glow. She admonished him sternly, insisting this was strictly a business outing.<br><br>Her head was already starting to ache; it was only a matter of time, before it dulled with pain for hours or even days.<br><br>They arrived at the brothel in time to witness a violent quarrel: an older, flamboyantly dressed woman beating an Indian prostitute with a billyclub. Cassandra guessed the older woman was the bordello's madam.	
s8_loc_developingtown_brothel_opt1	Hardin stared at the scene, frozen for a moment, agog.	i
s8_loc_developingtown_brothel_opt1_result	An instant later Hardin rushed at the madam, landing a full-force punch in the middle of her face with a crunch. As she sprawled on the floor, dazed and screaming, Hardin rushed to the native woman, helping her up.<br><br>She hugged him as she cried, covering him with kisses in a way that suggested they had more than a passing familiarity with one another.	
s8_loc_developingtown_brothel_opt1_result_opt1	Hardin motioned to Cassandra to get out of sight. She ducked into the nearest backstreet.	i
s8_loc_developingtown_brothel_felicia	Hardin and his Native acquaintance joined Cassandra as soon as they could. She wasted no time reprimanding Hardin for attracting the attention of the entire town and doubtless the authorities.<br>Hardin explained that he had no choice. It was his duty to defend Felicia. Apparently, they had known each other for some time. Cassandra guessed Hardin was one of her regulars.<br><br>Felicia apologized for the trouble, but said that without her job she had nowhere to go. Hardin suggested she could join Cassandra's posse, as she was a good shot and good company.	
s8_loc_developingtown_brothel_felicia_opt1	Cassandra knew accepting this woman into the team would attract unwanted attention, but decided to do it anyway.	g
s8_loc_developingtown_brothel_felicia_opt2	Cassandra was worried that Felicia would attract undue attention. She refused to travel with her.	g
s8_loc_developingtown_brothel_felicia_opt1_result	Felicia thanked Cassandra profusely and promised to be a valuable asset to the team.	
s8_loc_developingtown_brothel_felicia_opt2_result	Felicia thanked her saviors just the same and said she should be getting on her way.	
s8_loc_developingtown_brothel_felicia_exit	The group returned to the more savory parts of the town.	x
s8_loc_developingtown_pinch2	As Cassandra and her companions walked away from the cantina, she could tell something was wrong. It was quiet, the usually bustling streets all but deserted, the usual hum of everyday activity replaced with dead silence. Something was up.<br><br>Before Cassandra could formulate a plan, a bunch of rurales emerged in their path, led by none other than Joaquim Perez.<br><br>Hardin pointed toward the nearby stables. Cassandra looked in the other direction, at the church.	
s8_loc_developingtown_pinch2_opt1	She followed Hardin into the stables.	g
s8_loc_developingtown_pinch2_opt2	She gave Hardin a strong tug in the direction of the church.	g
s8_loc_developingtown_pinch2_opt1_result	Cassandra and her team made it to the stables, where Hardin commandeered a carriage and a pair of horses.<br><br>The commotion woke the stable boy who had been napping in the corner. When he raised a clamor, Hardin put him down with a single shot between the eyes. Cassandra cursed under her breath. A dead teenage body would certainly attract the attention of the authorities.	
s8_loc_developingtown_pinch2_opt1_result_opt1	Cassandra's mind reeled as the carriage high-tailed it out of Adelante. How far would Perez go to find her?	x
s8_loc_developingtown_pinch2_opt2_result	Hardin argued that the church was the worst place to hide. It had only one exit and was easy to surround. But Cassandra knew that as an ardent Christian, Perez would never dare fight in a place of worship.<br><br>Her assumptions proved right. Perez forbade his men from entering the church, yelling from the street that they would meet again when she least expected.	
s8_loc_developingtown_pinch2_opt2_result_opt1	Cassandra felt she had pushed her luck too far with this gambit.<br>They left town with all haste.	x
s8_loc_crashedcoach_earlytitle	Premonition	
s8_loc_crashedcoach_earlytitle_desc	Upon leaving Adelante, Cassandra had an unnerving, but all too familiar feeling. A powerful premonition that made her head ache for days on end.	
s8_loc_crashedcoach_earlytitle_opt1	Cassandra gritted her teeth and allowed the premonition to take her.	g+
s8_loc_crashedcoach_earlytitle_opt2	Cassandra took a large swig of Hardin's rotgut liquor to keep the vision at bay.	g
s8_loc_crashedcoach_earlytitle_opt1_result	Her skull blazed with pain as the vision took shape. Cassandra saw a stagecoach loaded with expensive luggage against a gorgeous mountain backdrop. Suddenly, a vulture's cry split the air. She looked up and saw several haggard birds circling overhead. As her premonition faded, she looked around for landmarks. She was positive she could pinpoint the location of the vultures' feast.	
s8_loc_crashedcoach_earlytitle_opt2_result	The drink burned her throat and she nearly retched, but seconds later the ominous feeling was gone. She sighed with relief.	
s8_loc_crashedcoach	Crashed Stagecoach	
s8_loc_crashedcoach_desc1	Following Cassandra's directions, the party soon arrived at the location of a stagecoach crash. The putrid smell of decay indicated the accident took place several days ago. A flock of vultures feasted on the well-heeled passengers. One of the birds looked up from its feast, fixing the company with a rheumy glare before slowly flapping skyward.<br><br>Hardin began rummaging through the pockets of the dead, whistling casually, as though he were picking daisies. Cassandra, finding nothing of interest, was begging to regret coming, when she spied a thin leather suitcase sitting in the dust.	
s8_loc_crashedcoach_desc2	Opening the case, she discovered a document written in dark blue ink on thick paper, adorned with official stamps and seals. It appeared to be the deed to a silver mine somewhere in the Rockies. Cassandra pocketed it while her companions rummaged through the rest of the spoils.	
s8_loc_crashedcoach_exit	They left.	x-
s8_loc_hospital	Hospital	
s8_loc_hospital_desc	The only hospital in the region was housed in a Catholic mission and staffed by nuns. The Mother Superior greeted Cassandra and her companions warily, but told them she could tend to their wounds as required.	
s8_loc_hospital_desc_return	Cassandra and her ragged crew returned to the hospital. The Mother Superior greeted them with a nod.	
s8_loc_hospital_opt1	The party needed to heal one of their number.	i
s8_loc_hospital_opt2	Cassandra asked whether the nuns had any medical supplies they could purchase.	i
s8_loc_hospital_opt3	Cassandra wanted to have another look at the laxative potion.	i
s8_loc_hospital_opt6	They left the hospital.	x
s8_loc_hospital_healing	The Mother Superior apologized for the high prices for her medical services. She explained that obtaining medical supplies in this area was quite difficult as everything had to be imported from the US.	
s8_loc_hospital_healing_cassandra	Cassandra required medical attention ([%0])	p50cash
s8_loc_hospital_healing_rogue	Hardin was injured ([%0])	p50cash
s8_loc_hospital_healing_paco	Paco wasn't feeling well ([%0])	p50cash
s8_loc_hospital_healing_felicia	Felicia could use some care ([%0])	p50cash
s8_loc_hospital_healing_jim	Jim Vaughn needed some healing ([%0])	p50cash
s8_loc_hospital_healing_done_random1	The healing went well.	
s8_loc_hospital_healing_done_random2	All injuries had been taken care of.	
s8_loc_hospital_healing_done_random3	The patient was feeling much better.	
s8_loc_hospital_healing_done_random4	All of their ailments were addressed.	
s8_loc_hospital_healing_done_cassandra	Cassandra still required medical attention ([%0])	p50cash
s8_loc_hospital_healing_done_rogue	Hardin was still injured ([%0])	p50cash
s8_loc_hospital_healing_done_paco	Paco was still unwell ([%0])	p50cash
s8_loc_hospital_healing_done_felicia	Felicia could still use medical attention ([%0])	p50cash
s8_loc_hospital_healing_done_jim	Jim Vaughn still needed some healing ([%0])	p50cash
s8_loc_hospital_healmore_temp	More party members required healing.	i
s8_loc_hospital_laxative	The Mother Superior explained that the only medication she had in large supply was a powerful laxative potion. She handed over a tall, dark green bottle with a label that promised its contents induced "INSTANT INTESTINAL ALACRITY!!"	
s8_loc_hospital_laxative2	The Mother Superior frowned as she presented the bottle. The label promised that its contents induced "INSTANT INTESTINAL ALACRITY!!"	
s8_loc_hospital_laxative_opt1	Cassandra decided it could come in handy and purchased one bottle ([%0])	p20cash
s8_loc_hospital_laxative_opt2	Cassandra decided she didn't need it after all.<br>But her party still requried healing.	i
s8_loc_hospital_laxative_opt6	Cassandra thanked her and left the hospital.	x
s8_loc_hospital_more	With a weary sigh, the Mother Superior asked whether they required anything else.	
s8_loc_lakehideout	Isla Choloakoyan	
s8_loc_lakehideout_desc	Hardin led Cassandra and the rest of the party into the thick swamps that lined the mouth of the river. Amidst the lush greenery was an artificial island. Hardin said it had been built long ago by a now-extinct native civilization, and that he had taken it over as a spot to stockpile supplies. Hardin moored their boat to the island and began filling the hold with useful items. He explained they could proceed to the Protector's island whenever Cassandra was ready.	
s8_loc_lakehideout_desc_return	Cassandra and her team rowed back to Isla Choloakoyan. The smuggler cutter awaited Cassandra's orders.	
s8_loc_lakehideout_opt1	Cassandra told Hardin she was ready.	t
s8_loc_lakehideout_opt2	Cassandra still had some things to take care of.	x
s8_loc_lakehideout_opt1_result	It the thin light of early dawn, a sudden explosion rocked the island. As pieces of the smuggler cutter rained down around them, Cassandra made out the silhouettes of several boats headed towards the island. The Inquisitor had found her.	
s8_loc_lakehideout_opt1_result_opt1	The team grabbed their weapons and prepared for the fight.	t
s8_loc_armyfort	Mexican Army Fort	
s8_loc_armyfort_desc	The team arrived at a Mexican army stronghold in the Western Territory. The terrain was challenging and progress had been slow. They were grateful for the respite. Hardin offered to buddy up to the grunts. He said he'd see what they knew and maybe win some of their money.	
s8_loc_armyfort_opt1	Cassandra nodded and said she would see what she could learn from the commander.	g
s8_loc_armyfort_opt2	Cassandra said she'd prefer it if Hardin came with her.	g
s8_loc_armyfort_solo	Commander Alberto J. Barbolla Barrueco greeted Cassandra gallantly and offered refreshments. He excused his humble surroundings, explaining that order was maintained in this region by the private militias of wealthy industrialists such as Ricardo Lafórtuna. Consequently, the Mexican military had only a minor presence in this area.	
s8_loc_armyfort_solo_opt1	Cassandra asked how it was possible for someone like Lafórtuna to blockade his competitor's assets.	i
s8_loc_armyfort_solo_opt2	Cassandra said she was looking for Joaquim Perez and asked whether the Commander knew anything about him.	i
s8_loc_armyfort_solo_opt3	Rumbling noises and jeering voices from outside caught the commander's attention.	g
s8_loc_armyfort_solo_opt1_result	The commander told Cassandra that Mr. Lafórtuna was a benefactor of the United Mexican States. The government trusted him and gave him many liberties. He explained that the blockade Cassandra had referred to was only a training exercise for his merchant fleet, put on in response to the rise of piracy in the Caribbean.	
s8_loc_armyfort_solo_opt2_result	The commander was familiar with Perez. He said Perez had stopped in briefly to resupply and had made vague mention of a "failed arrest attempt." He was still in pursuit of the person who had eluded him, but had declined to give a description.<br><br>So far, the commander had no more news from him.	
s8_loc_armyfort_solo_opt3_result	He got up from his desk and looked through the window, Cassandra joining him. Hardin was quarrelling with a soldier. The commander excused himself, leaving Cassandra in the room alone.	
s8_loc_armyfort_solo_opt3_result_opt1	Cassandra searched the files, looking for information about her own exploits.	g
s8_loc_armyfort_solo_opt3_result_opt2	Cassandra searched the commander's desk.	g
s8_loc_armyfort_solo_files	It took Cassandra a good while to skim the files; there was nothing major yet, but she did find a few reports.	
s8_loc_armyfort_solo_files_opt1	She stole the incriminating files.	g
s8_loc_armyfort_solo_desk	Cassandra found a small key and used it to unlock the Commander's drawers. Along with a collection of letters, a standard issue gun and some ammunition, she found one truly interesting item, an army requisition form. It would almost certainly prove useful in the future. No one would miss it here.	
s8_loc_armyfort_solo_desk_opt1	She stole the requisition form.	g
s8_loc_armyfort_solo_end	Cassandra could hear the commander's steps in the corridor. She hastily closed everything and leapt back into her seat. The Commander walked in, visibly upset. He explained Hardin had got into trouble playing dice, but that he would overlook it as his soldiers shouldn't have engaged in gambling in the first place. Still, he said, Cassandra and her crew should leave immediately and not return.	
s8_loc_armyfort_solo_end_opt1	Cassandra courtseyed gracefully and left.	x
s8_loc_armyfort_solo_exit	Hardin's bruised countenance told the tale of his gambling adventure with the soldiers. As they left, he told her he had won some money, but more importantly, he'd acquired a pair of loaded dice. In Cassandra's skilled hands, any dice game would now be less of a gamble.	
