text_id	en	format
s1_hospital_descmurray	The natives could put any gunslinger back together with their rituals and herbal medicine if the price was right.<br><br>Except Old Man Murray. Murray was beyond fixing, they said. Many were convinced he'd been dead for years. You couldn't help seeing the sense in their theory.	
s1_hospital_healing	You sought healing.	n
s1_hospital_heal_undead	Warren needed healing ([%0])	p50cash
s1_hospital_heal_hired_gun1	Scrawny Kid needed healing ([%0])	p50cash
s1_hospital_heal_hired_gun2	Old Man Murray needed healing ([%0])	p50cash
s1_hospital_heal_s1_oldjudge_pc	Brandon Scott needed healing ([%0])	p50cash
s1_hospital_heal_childeater_gdcdemo	Childeater needed healing ([%0])	p50cash
s1_hospital_heal_desc	The shaman chanted and, using a mix of herbs and oils, effected a cure.	
s1_hospital_leave	You left the encampment.	x
s1_hospital_tradegoods	You traded goods with the natives.	b
s1_hospital_offerwhiskey	You sat by the fire and offered a bottle of whiskey to share ([%0])	p1liquoir
s1_hospital_desc_offerwhiskey	You sat a few hours, drinking and smoking with the natives.<br><br>Around midnight, the real stories began to unwind. You heard tell of a sinister deity living in the forest. And a totem representing it not far away.	
s1_hospital_desc_offerwhiskey2	The natives told a tale of an old hermit who lived in a secluded hut. Word was he'd found a treasure of incredible value, but fearing the envy of others had kept to himself and was thus unable to enjoy his own riches.	
s1_hospital_desc_offerwhiskey3	Another campfire tale told of a man who took a nap in the shadow of a small tree. The smell of the sap kept him snoozing for weeks until the tree grew around him, burying him inside. Some nights, when the wind blew cold and there was no moon, they said you could hear him wailing beneath the bark.	
s1_hospital_inquire	You inquired about Old Man Murray.	
s1_hospital_desc_inquire	The natives knew many old men, but no Murrays. They said the only white folk around those parts were the Masked Man's thugs, who poached from the nearby forest.	
s1_scrawnykid	The Scrawny Kid	
s1_scrawnykid_desc	As you traveled down a lonesome road, the blood of your victims still smeared on your palms, a scrawny teenager stepped out of the bushes and accused you of killing his parents. You said you didn't rightly remember, but you'd killed so many people at that point, the odds were with him.<br>He didn't look like much of a threat, but from the pure hatred burning in his eyes you could tell that what he lacked in brawn, he made up with in determination.	
s1_scrawnykid_desc2	His only problem was that he wanted to get them himself. That kid was hatred impersonated.<br>Bullied all his life, he was now getting payback, big time. He wanted to tag along.	
s1_scrawnykid_desc_metbefore	As you travelled down a lonesome road, a scrawny teenager stepped out of the bushes. You's met him before - it was the twin who killed his brother. With a smirk, he called you a naive fool.	
s1_scrawnykid_desc_metbefore2	The kid said he appreciated your shooting skills and your killing talent. He wanted to tag along and learn your ways.	
s1_scrawnykid_join	You let him join you.	g
s1_scrawnykid_leave	You told him to get lost.	g
s1_scrawnykid_desc_join	The scrawny kid joined you. You didn't yet realize that he would be the most vicious and sadistic being you would ever encounter. Apart from yourself, of course.	
s1_scrawnykid_desc_leave	You just walked past, ignoring him. He bothered you down the trail a piece, and at one point set an ugly trap for you.	
s1_scrawnykid_ok	Well, shit.	x
s1_oldjudge	Brandon Scott	
s1_oldjudge_desc	As you travelled down a lonesome road, a trail of smoking ruins in your wake, an old man stepped onto the road ahead.<br><br>He knew you were going after the Masked Man.	
s1_oldjudge_desc2	He said that Masked Man had taken something he was after. He didn't approve of your methods, but he appreciated your effectiveness. He wanted to join you.	
s1_oldjudge_join	You let him join you.	g
s1_oldjudge_leave	You told him to get lost.	g
s1_oldjudge_desc_join	You'd soon learn the old man was the meanest cuss this region had ever seen. Until you showed up, that is.	
s1_oldjudge_desc_leave	You wondered if you'd ever see him again.	
s1_fatetrader	Fate Trader	
s1_fatetrader_desc	You were quite confident you'd met the man before. He muttered a welcome.	
s1_fatetrader_barter	You browsed his exceptional wares.	b
s1_demonhideout	Demon's Hideout	
s1_demonhideout_unlock	You heard the story of a demon that once walked the earth with a gang. He amassed countless riches, then retired, hoarding his wealth in his hideout. It was said that he was exceptionally dangerous, but if you managed to kill him, all his loot would be yours.	
s1_demonhideout_desc	This was the home of the retired demon gang leader.	
s1_demonhideout_attack	You unleashed hell.	t
s1_demonhideout_later	You would unleash hell later.	x
s1_demonhideout_victory	With the demon dead, all the riches were now yours.	
