text_id	en	format
pad_barter_pendingoffer_revertoffer	REVERT	
pad_explorationwindow_movecursor	MOVE CURSOR	
pad_explorationwindow_skipanim	SKIP ANIMATION	
pad_explorationwindow_choose	CHOOSE OPTION	
pad_cardscreen_movecursor	MOVE CURSOR	
pad_cardscreen_assigncard	ASSIGN CARD	
pad_cardscreen_releasecard	RELEASE CARD	
pad_cardscreen_close	CLOSE	
pad_cardscreen_apply	APPLY CHANGES	
pad_cardscreen_revert	REVERT ALL CHANGES	
pad_cardscreen_changechar	SWITCH CHARACTERS	
pad_cardscreen_showhand	SHOW HAND BONUS	
pad_characterscreen_movecursor	MOVE CURSOR	
pad_characterscreen_assignitem_slot1	ASSIGN ITEM IN SLOT 1	
pad_characterscreen_assignitem_slot2	ASSIGN ITEM IN SLOT 2	
pad_characterscreen_releaseitem	REMOVE ITEM	
pad_characterscreen_entercardscreen	OPEN CARD SCREEN	
pad_characterscreen_close	CLOSE	
pad_characterscreen_changecharacter	CHANGE CHARACTER	
pad_characterscreen_changecategory	CHANGE FILTER	
pad_characterscreen_scrollbuffs	SCROLL BOONS & AFFLICTIONS	
pad_mainmenu_chooseoption	CHOOSE OPTION	
pad_mainmenu_confirm	CONFIRM	
scenario_menu_select	SELECT SCENARIO	
pad_scenarioselect_difficulty	CHOOSE DIFFICULTY	
pad_strategicpause_movecursor	MOVE CURSOR	
pad_strategicpause_chooseoption	CHOOSE OPTION	
pad_explorationscene_move	MOVE CURSOR	
pad_explorationscene_goto	CONFIRM MOVE	
pad_explorationscene_characterscreen	CHARACTER SCREEN	
pad_explorationscene_menu	MENU	
pad_tacticalpause_movecursor	MOVE CURSOR	
pad_tacticalpause_chooseoption	CHOOSE OPTION	
pad_tacticalcharacter_changecharacter	SWITCH CHARACTERS	
pad_tacticalcharacter_scrollbuffs	SCROLL BOONS & AFFLICTIONS	
pad_tacticalcharacter_close	CLOSE	
pad_loadingscreen_continue	CONTINUE	
pad_tacticalscene_rotatecamera	ROTATE CAMERA	
pad_tacticalscene_changefloor	CHANGE FLOOR	
pad_tacticalscene_endturn	END TURN	
pad_credits_accelerate	SPEED UP	
pad_credits_decelerate	SPEED DOWN	
pad_credits_close	CLOSE	
pad_options_chooseoption	CHOOSE OPTION	
pad_options_changecategory	CHANGE FILTER	
pad_options_apply	APPLY	
pad_options_close	CLOSE	
pad_options_adjust	ADJUST	
	SYSTEM GUI TEXTS	
gui_param_aim	Aim	
gui_param_defense	Defense	
gui_param_sight	Sight	
gui_param_damage	Damage	
gui_param_movement	Movement	
gui_param_maxhp	Max HP	
gui_param_maxluck	Max Luck	
gui_param_heat	Heat	
gui_param_hpchange	HP/Turn	
gui_param_luckchange	Luck/Turn	
gui_param_duration	([%0] Turns left)	
gui_item_desc	[%0]<br>[%1]	
gui_buff_desc_strategic	[%0]<br>[%1]	
gui_buff_desc_tactical	[%0]<br>[%1] [%2]	
	Options screen	
options_title	Options	
options_default	Defaults	
options_apply	Apply	
options_accept	Accept	
options_cancel	Cancel	
options_back	Back	
options_presstobind	Press the desired Key	
options_button_gameplay	Game	
options_button_interface	Interface	
options_button_video	Video	
options_button_audio	Audio	
options_button_controls	Controls	
options_language	Text Language	
options_language_en	English	
options_language_fr	Français	
options_language_it	Italiano	
options_language_de	Deutsch	
options_language_es	Español	
options_language_pl	Polski	
options_language_ru	Русский	
options_subtitles	Cinematic subtitles	
options_difficulty	Difficulty Level	
options_difficulty_easy	Easy	
options_difficulty_medium	Medium	
options_difficulty_hard	Hard	
options_difficultypopup_header	Difficulty Level changed	
options_difficultypopup_body	Changing difficulty at this point affects unlocks and progress to achievements based on Difficulty Level.<br><br>Difficulty change will apply with the start or restart of combat. Proceed?	
options_difficultypopup_confirm	Confirm	
options_difficultypopup_discard	Revert change	
options_always_run	Always run in Setup Stage	
options_barter_autoadjust	Auto-adjust in Barter	
options_pawn_superspeed	Worldmap Pawn quick movement	
options_interface_popup	<3>NOTE!</3><br><br>These settings are for advanced users of Hard West. If this is your first playthrough, we stronly recommend to leave the default settings.	
options_helpers_coneofview	Cone of View Indicator	
options_helpers_reactionshot	Reaction Shot Indicator	
options_helpers_covers	Cover Indicators	
options_helpers_floatingtext	Floating Text	
options_helpers_range	Weapon Range Modifier Slider	
options_helpers_usableglow	Interactive Objects Highlight	
options_helpers_usableglow_0	No Highlight	
options_helpers_usableglow_1	Only Ricochet Objects	
options_helpers_usableglow_2	Ricochet and Usable Objects	
options_helpers_usableglow_3	All Interactive Objects	
options_helpers_explorationtextspeed	Exploration Text Speed	
options_helpers_explorationtextspeed_0	Instant	
options_helpers_explorationtextspeed_1	Fast	
options_helpers_explorationtextspeed_2	Moderate	
options_video_title	Display Settings	
options_resolutions	Resolution	
options_fullscreen	Fullscreen	
options_resolution_apply	Apply	
options_vsync	VSync	
options_textures	Texture Quality	
options_aniso	Anisotropic Filtering	
options_shadows_quality	Shadow Quality	
options_shaders_quality	Shader Quality	
options_post_process_quality	Post-process Quality	
options_world_details	Worldmap Decoration Level	
options_video_low	Low	
options_video_medium	Medium	
options_video_high	High	
options_video_veryhigh	Very High	
options_master_volume	Master Volume	
options_music_volume	Music Volume	
options_speech_volume	Speech Volume	
options_enviro_volume	Ambient Volume	
options_sfx_volume	SFX Volume	
options_interface_volume	Interface Volume	
options_cinematic_volume	Cinematic Volume	
options_panningspeed	Camera Panning Speed	
options_disablecontroller	Disable Controller	
options_keybindings	Keybindings	
options_padmapping	Pad Mappings	
	Bindable actions	
action_endturn	End Turn	
action_togglecharacterinfo	Character Screen	
action_weaponchange	Swap Weapons	
action_reload	Reload	
action_camera_changefocus	Camera: Change Focus	
action_camera_panleft	Camera: Pan Left	
action_camera_panright	Camera: Pan Right	
action_camera_panforward	Camera: Pan Forward	
action_camera_panback	Camera: Pan Backwards	
action_camera_rotateleft	Camera: Rotate Clockwise	
action_camera_rotateright	Camera: Rotate Counterclockwise	
action_camera_panup	Camera: Up One Level	
action_camera_pandown	Camera: Down One Level	
action_selectnext	Select Next Character	
action_selectprevious	Select Previous Character	
action_character1	Select character 1	
action_character2	Select character 2	
action_character3	Select character 3	
action_character4	Select character 4	
action_option1	Ability bar button 1	
action_option2	Ability bar button 2	
action_option3	Ability bar button 3	
action_option4	Ability bar button 4	
action_option5	Ability bar button 5	
action_option6	Ability bar button 6	
action_option7	Ability bar button 7	
action_option8	Ability bar button 8	
action_option9	Ability bar button 9	
action_option10	Ability bar button 10	
	options - gamepad layout	
options_padlayout_cursor	Move Cursor	
options_padlayout_camera	Move Camera	
options_padlayout_switchchar	Switch Character	
options_padlayout_switchab	Switch Ability	
options_padlayout_moveuse	Move/Use/Target	
options_padlayout_cancel	Cancel Targeting	
options_padlayout_skipturn	Skip Turn	
options_padlayout_switchweapon	Switch Weapon	
options_padlayout_pause	Pause Menu	
options_padlayout_charscreen	Character Sceen	
options_padlayout_focus	Focus on Active Character	
options_padlayout_rotatecam	Rotate Camera	
options_padlayout_switchfloor	Change Floor	
options_pad_deadzone	Gamepad Deadzone	
	SPECIAL - Corrections to bugged scenario texts   and/or   missing texts	
	Scenario 3 corrections	
s3_random_seamstress_desc1	The posse came across a very peculiar man who walked slowly and clumsily and stank of death. The card sewn in his clothes read: "Severen Graves".<br><br>The man walked straight up to the Undertaker and handed him an envelope.<br><br>When asked about the contents, he pointed toward his sewn-shut mouth and walked away.	
s3_seamstress_resurect	The Undertaker presented the Old Seamstress with a lock of hair. The witch mixed the hair with herbs while muttering spells in an unknown tongue.<br><br>She spent many hours at it before giving up. She said she had never seen a curse this strong. It was as though it came from the Lord of Hell himself. She knew no way of lifting it.<br><br>Before the Undertaker could reply, the Seamstress touched Harrington's forehead and he fell unconscious. When he awoke, his aging eyesight was rejuvenated and he felt reborn.	
	Scenario 5 corrections	
s5_craft	Go to the Workshop and buy at least one item	
s5_cp7_meteor_r_drill	Inside the crater, he found a letter with a familiar seal on it. Solomon realized he had to excavate the Meteor as soon as possible.<br><br>The drilling would take days. He instructed the Pinkertons to prepare defenses around his operation, and The Persons began constructing a temporary fort.<br><br>Solomon realized he would be busy drilling, and unable to aid his protectors in the upcoming battle.	
	Scenario 6 corrections	
s6_outpost_aftermath_diego	Diego, showing no interest in engaging the fierce warriors, decided that he would stay back in camp and look after the peons.	
s6_camp3_desc_hunt	The area wasn't the safest but it sheltered a fair amount of wildlife.	
s6_hunting_grounds_desc_posse_fail_post	Suddenly, out of the trees, a jaguar pounced on a member of the posse, wounding him badly. The men abandoned the hunt, barely making it out alive.	
	s7 custom GUI tooltips	
s7_customgui_prospect_mercury	Mercury	
s7_customgui_prospect_drilling	Drill	
s7_customgui_prospect_stampmill	Stamp Mill	
s7_customgui_prospect_jet	Hydro Jet	
s7_customgui_usesleft	Mining License Uses Remaining	
s7_customgui_mining_placer	Placer Gold Tools	
s7_customgui_mining_deeper	Deeper Gold Tools	
s7_customgui_mining_hardrock	Hard Rock Gold Tools	
	missing s7 objective	
s7_t6_killall	Kill all invaders	
	bugged ability floats	
ability_float_smell	Enemies detected: [%0]	
	Missing stuff	
pad_missionfailed_restart	RESTART	
pad_missionfailed_quit	QUIT	
pad_ricochet_revert	REVERT	
pad_barter_split_confirm	CONFIRM	
pad_barter_split_close	CLOSE	
pad_barter_split_adjust	ADJUST	
barter_itemprice_notapplicable	N/A	
weapon_range_close	CLOSE	
weapon_range_short	SHORT	
weapon_range_medium	MEDIUM	
weapon_range_long	LONG	
	New texts added with DLC	
mainmenu_dlc	Downloadable content	
mainmenu_dlc1_continue	Load last checkpoint	
mainmenu_dlc1_newgame	Play 'Scars of Freedom'	
mainmenu_dlc1_restart	Restart 'Scars of Freedom'	
mainmenu_dlc1_options	Options	
mainmenu_dlc1_credits	Credits	
mainmenu_dlc1_goback	Back to Main Menu	
options_waterreflections	Water reflections Quality	
options_waterreflections_high	High	
options_waterreflections_medium	Medium	
options_waterreflections_low	Low	
options_waterreflections_off	Off	
scenario_menu_more	Gameplay Mods	
scenario_menu_popup_desc_more	Additional features that allow you to customize your Hard West experience.	
scenario_menu_more_confirm	Save and close	
scenario_menu_more_cancel	Cancel	
scenario_menu_fulldeck	Full Deck	
scenario_menu_fulldeck_desc	Start the scenario with a complete set of Ability Cards. Only available in the main campaign.	
scenario_menu_noreaction	Reaction Shot Disabled	
scenario_menu_noreaction_desc	Enemies no longer take free shots at approaching player characters.	
scenario_menu_noreduction	Damage Ignores Cover	
scenario_menu_noreduction_desc	Cover no longer affects damage.	
scenario_menu_aiabilities	Enemy Abilities	
scenario_menu_aiabilities_desc	Enemies will use a wider array of abilities, making combat more challenging.	
scenario_menu_fastscars	Express Scarification	
scenario_menu_fastscars_desc	Injuries turn to scars after just one tactical encounter, and not two.	
scenario_menu_killsluck	Luck for Kills	
scenario_menu_killsluck_desc	Characters regain Luck for each enemy they kill.	
scenario_menu_luckregen	Luck Regeneration	
scenario_menu_luckregen_desc	Each character regains a small amount of Luck each turn.	
scenario_menu_morewounds	Squishy Posse	
scenario_menu_morewounds_desc	Every time a player character is shot for more than 1 damage, he or she suffers a wound.	
