text_id	en	format
s5_l2_workshop_before_crater	Solomon locked himself in the Workshop for an entire day. He built a mining drill to extract the Meteor from the crater. He also built an Insanity Gauge, so that whenever he visited a location, he could observe the gauge to check that areas Madness level. He was positive he would find higher results near the Crater.	
s5_l2_workshop_desc	It was now Solomon DeLear's Workshop. Completely renovated and ready to use.	
s5_l2_craft	Solomon ordered parts via the Pony Express to craft an item.	c
s5_l2_r_create_trum	Solomon created a Blueprint from Trumercliff's notes using the Revealer ([%0])	p1revealer
s5_l2_r_create_plans	Solomon created a Blueprint from plans using the Revealer ([%0])	p1revealer
s5_l2_create_trum_a	Solomon used the Revealer on Trumercliff's notes and made a stunning discovery.	
s5_l2_create_plans_a	Solomon used the Revealer on the plans and discovered an innovative method.	
s5_l2_create_norevealer_b	Solomon could smell invisible ink. He knew something must be hidden on those pages. If only he had the Revealer. Then he'd be able to read it.	
s5_l10_indian	Indian Village	
s5_l10_indian_desc	Solomon came to the Native Village. The people here were eccentric but closer to sanity than most.	
s5_l10_r_trade	Solomon traded with the natives.	b
s5_l10_r_talk	Solomon talked with the natives.	i
s5_l10_r_lesson	Solomon gave the natives some mechanisms and shared his gunsmithing expertise, earning $50 ([%0])	p3mechanical_parts
s5_l10_lesson	They learned eagerly, worried there might come a time when they needed better guns to protect themselves. Solomon happily took their gold.	
s5_l10_lesson_noskill	Solomon determined that in order to teach the natives anything at all, he required at least 3 Gunsmithing breakthroughs of his own.	
s5_l10_talk	The natives told him about a comet they had seen shortly before people began going mad. Everyone had twisted dreams that night.<br><br>The man who lived in the Ruined Mansion could tell him more, but Solomon would need to give him the password: "Jade is the gem of greed."	
s5_l9_ruinedmansion	Ruined Mansion	
s5_l9_ruinedmansion_desc	Once a majestic home, the Ruined Mansion now retained only a shadow of its former glory.<br><br>Solomon knocked to no avail.	n
s5_l9_r_code	He said: "Jade is the gem of greed".	g
s5_l9_code	At Solomon's words, the door sprang open. Behind it was an elderly man, who invited Solomon inside and asked if he would like some refreshment.<br><br>The inside of the house was also in ruins and the whole building looked as though it might collapse at any moment.	
s5_l9_r_a	Solomon asked about the Madness	i
s5_l9_r_b	Solomon asked about the nearby land.	i
s5_l9_r_c	Solomon asked to barter.	b
s5_l9_r_d	Solomon bought a key which he thought might open the back entrance of a nearby Church. He didn't care to know how the old man had obtained it ([%0])	p100cash
s5_l9_a	The elderly man spoke to him about the origin of the Madness. He said he remembered the night it had begun. The same night, a comet blazed across the sky and everyone he knew was touched by terrible nightmares.<br><br>Father Gilmur had organised an asylum in his church to the southwest in an attempt to cure the sick. Though he was able to gain much insight into the disease and record it in his notes, the madmen turned on him at their first opportunity and tore him apart.	
s5_l9_b	The old man spoke at length about the reactions of three prominent members of the local community:<br>First he spoke of Trumercliff, an insane genius who wrote secret notes about the comet in invisible ink on top of decoy documents.<br>Then, he told the story of Sheriff Turner, a wise and just lawman, who became paranoid after the comet's arrival. It began his reign of terror in which he built an army of madmen and criminals who hunted like a pack of ravening wolves.<br>Finally, he spoke of his own son, Alvaro, who went looking for an ancient native city and never returned.<br>	
s5_l9_d	The key went into Solomon's pocket.	
s5_l3_asylum	Church	
s5_l3_asylum_desc	The Church had been refitted to function as an Asylum. The old man had told him of this place.	
s5_l3_r_approach	Solomon approached the Asylum, guns at the ready.	t
s5_l3_r_backdoor	Solomon used the key to open the back door.	t
s5_l3_approach	Solomon approached the Asylum from the east, heading for the main entrance.	
s5_l3_backdoor	Solomon left his steam carriage near the eastern entrance.<br>Then he snuck around to the the north and opened the church's backdoor.	
s5_after_asylum_title	Escape from the Asylum	
s5_after_asylum	Solomon leaped into his steam carriage, hotly pursued by Turner's men. It was the same bunch of lunatics that had been in the Laboratory when he first arrived there. He was horrified by their ferocity. Clearly, they thought of themselves as lawmen. Between their lack of fear, Turner's leadership and their sheer numbers, they had rapidly dominated the region.<br><br>He hoped the documents from the Asylum would shed some light on the Madness and its source.	
s5_after_asylum_with_optional	Solomon leaped into his steam carriage, hotly pursued by Turner's men. It was the same bunch of lunatics that had been in the Laboratory when he first arrived there. He was horrified by their ferocity. Clearly, they thought of themselves as lawmen. Between their lack of fear, Turner's leadership and their sheer numbers, they had rapidly dominated the region.<br><br>He hoped the documents from the Asylum would shed some light on the Madness and its source.<br><br>To Solomon's surprise, the documents contained Trumercliff's notes. He seemed he had been looking for answers here as well. On the basis of Trumercliff's schematics, Solomon was able to draft another blueprint.	
s5_after_asylum_s6_bool	His most bizarre discovery yet waited for him inside a normal-looking envelope. Inside was a strange talisman along with a note in Father Gilmur's hand, "I had to confiscate this token from Diaz. Clutching it in his hands at all times, he had become unable to focus during prayer. Diaz said it reminded him of his former master, the man in the Jade Mask. I will keep it for him until such time as he can handle it."	
s5_cp3_asylum	Solomon wrote himself a note about the Asylum being located to the west. He felt it was a likely place to find out more about the cause of Madness.	
s5_cp4_r_studium	Solomon analyzed the data.	n
s5_cp4_studium	The documents displayed a clear pattern. When patients entered the Asylum, they typically got better and went back home. There, their symptoms inevitably worsened and they would return, worse off than before. The same effect seemed to happen to Trumercliff himself.<br><br>The process was highly unusual. Father Gilmur was determined to find out if there were other areas affected by the plague in other parts of the country.	
s5_cp5_station1	Telegraph Station	
s5_cp5_station1_desc	Solomon found an abandoned telegraph station and trainyard. Official reports and private letters lay scattered everywhere. Solomon guessed a wealth of information must be hidden in those papers. Some might even hint at how far the Madness had spread.	
s5_cp5_r_station2	Solomon began his research.	n
s5_cp5_station2	While Solomon read everything he could get his hands on, the Persons guarded the telegraph station.<br><br>The first round of documents he read were worthless, but Solomon continued, determined not to miss any clue. He hoped his zealousness would not allow Turner's men to get the drop on him.	
s5_cp5_r_station3	He delved deeper into his research.	t
s5_cp5_station3	The endeavor took several days and was endlessly frustrating. Solomon considered walking away at many points. None of the letters from neighboring states mentioned anything about the plague. Solomon felt he was missing something important. He was exhausted, but still carried on, reading far into the night.	
s5_cp6_drill_info	Finding the source	
s5_cp6_drill_info_desc	A flash of light and excited shouting woke Solomon from the nightmare. It took him a moment to regain his bearings. One of the Persons shouted that they'd discovered a cache of gold under the station floor.<br><br>Solomon, however could think of nothing but the source of the Madness. He was now convinced that the meteor had crashed somewhere in these lands. He needed to find out where.<br><br>But first, he would need to make sure he had the right tools in his Workshop.	
s5_cp6_station_optional_false	Solomon didn't get any rest that night. The nightmare he'd had at the telegraph station weighted heavily on his mind. He worried he might have taken the first step toward Madness.	
s5_cp6_station_optional_true	Solomon felt lucky he had been awoken when he had. As he awoke he had the distinct feeling he was breaking through the veil of Madness that had been trying to envelop his mind while he slept.	
s5_cp6_crater	The Heart of Darkness	
s5_cp6_crater_desc	As Solomon continued his scouting efforts, he noticed that the Insanity Gauge had jumped up massively. This area was reading at 18-20 trumercliffs. In the distance he noticed a large crater.	
s5_cp7_meteor_title	Meteor Crash Zone	
s5_cp7_meteor_can_drill	The Crater was difficult to notice as it blended near-seamlessly into the canyon walls, and only a small portion protruded from the rock bed. Everything around it had been destroyed by the shockwave.	
s5_cp7_meteor_r_drill_unused	Inside the crater, he found a letter with a familiar seal on it. Solomon realized he had to excavate the Meteor as soon as possible.<br><br>The drilling would take days. He instructed the Pinkertons to prepare defenses around his operation, and The Persons began constructing a temporary fort.	
s5_cp7_meteor_drill	Solomon initiated the drilling procedure.	t
s5_cp8_meteor_cage	Solomon could feel waves of insanity emanating from the Meteor but, somehow he felt much more intelligent than usual.<br>Did Madness enhance brilliance? Trumercliff had thought so at least.<br><br>Solomon locked the Meteor in a cage of steel and glass.	
s5_cp8_meteor_afterbattle	Solomon fled in his steam carriage. He knew Trumercliff could arrive at the Laboratory any time. The Meteor was his obsession, the source of his genius as far as he was concerned. For Solomon, however, it was the only way to cure the Madness.<br><br>He would need to invent a special device to use the Meteor. In case things turned ugly, Solomon created several dazzle bombs using the dust from the meteor drilling site.	
s5_cp9_r_research_meteor	Solomon researched the Meteor.	t
s5_cp9_whattodo	Solomon concentrated on how he could use the Meteor to cure the Madness. He was feeling blazingly intelligent. His relentless epiphanies kickstarted an unprecedented fit of successful research.	
s5_cp10_machine	Eureka! Solomon shouted as he put the final bolts on his Sanity Machine.<br><br>Then he gathered the Pinkertons in the laboratory and explained what needed to be done in order to activate it.	
	Repeating mechanics	
s5_checking_gauge	Checking Insanity Level	
s5_checking_gauge_desc1	According to the Insanity Gauge, the level of Madness in the psychosphere was	
s5_checking_gauge_desc2	trumercliffs. Too low. The nearer the impact crater, the higher the Madness level should rise.	
s5_madness_incoming	Madness imminent	
s5_madness_level1	Solomon felt weak and insecure. His mind was constantly distracted. He was plagued by strange dreams which inspired him to create a strange new blueprint.	
s5_madness_level2	Solomon misheard things and experienced hallucinations. Had the Madness come for him?<br><br>Then in a fit of raw inspiration, he created another blueprint.	
s5_madness_level3	Solomon tried not to blame his allies, but his hateful thoughts were becoming stronger and stronger. He was becoming convinced that the Protector and the Persons had conspired against him.<br><br>That night, after waking from a nightmare, he was consumed with ideas for another new blueprint.	
s5_madness_level4	Solomon's paranoia deepened. It seemed enemies lurked in every corner and Solomon struggled to convince himself there was nothing to fear.<br><br>Still he feared everything. Random thoughts attacked his mind, coalescing into concepts for another blueprint.	
s5_madness_level5	Solomon felt the Madness had penetrated his very soul. He struggled to ignore voices that whispered dark secrets. Try as he might though, they inspired him to create a new blueprint.	
	Locations	
s5_l6_ghosttown	Ghost Town	
s5_l6_ghosttown_desc	The inhabitants of this town had became either so crazed or so terrified that they had left. Seeming suddenly and all at once. Buildings stood abandoned as decay slowly crept in. Solomon wondered whether they had left anything useful behind.	
s5_l6_r_a	Solomon performed a thorough search, allowing the Madness of the place to leave an imprint on his mind.	g
s5_l6_r_b	Solomon devoted only a short moment to look for interesting items.	g
s5_l6_a	The search yielded several items, including liquor from a secret stash and the notebook of sheriff Turner's deputy, "Dead-Eye" Dean. Dean wrote that sheriff Turner was arresting lawful citizens for crimes they didn't commit. And every accusation ended on the gallows. Sheriff Turner had become convinced that every person in his town was a criminal. After reading through the notebook, Solomon felt this tainted place had left a mark on his soul.	
s5_l6_b	The brief search yielded several items, including the notebook of sheriff Turner's deputy, "Dead-Eye" Dean. Dean wrote that sheriff Turner was arresting lawful citizens for crimes they didn't commit. And every accusation ended on the gallows. Sheriff Turner had become convinced that every person in his town was a criminal. After reading through the notebook, Solomon felt this tainted place had left a mark on his soul.	
s5_l7_gunsmith	Death's Embrace Gunsmith	
s5_l7_gunsmith_desc	Arno M. Scharinger was intelligent, but paranoid. Yet despite his quirks, he impressed the Pinkertons with his expertise.	
s5_l8_mine	Abandoned Mine	
s5_l8_mine_desc	Solomon determined the mine was still rich in resources. It had been abandoned after the madmen had damaged the support beams.<br><br>Some gold veins remained exposed, though. It was possible to mine them, but only at the risk of collapsing the mine entirely. Solomon was confident his Engineering expertise would help with extraction, however.	
s5_l8_r_a	They began the mining process.	g
s5_l8_a	Solomon fixed the elevator and the drill. Unfortunately, the mine collapsed after only a handful of transports.	
s5_l12_house_of_mad	Large House	
s5_l12_house_of_mad_desc	Solomon arrived at a dilapidated cottage inhabited by the Thurner family, a strange group that laughed at even the most solemn things.<br><br>They invited him for dinner.	
s5_l12_r_intimidate	Solomon pointed his gun at them and ordered them to hand over their valuables.	g
s5_l12_intimidate	Solomon intimidated the Thurners, taking everything of worth that they had.<br><br>They began crying like children and pouted, refusing to talk to him again.	
s5_l12_r_eat	Solomon decided to accept their offer.	g
s5_l12_eat	He broke bread with the Thurners, but felt sick soon afterwards. Hallucinations and depression struck his mind with a punch.	
s5_l12_eat2	One of the Pinkertons accepted their offer, but fell sick soon afterwards. Later, tormented by horrible waking nightmare, he perished.	
s5_l12_visited	The cottage stood abandoned.	
s5_l12_r_confront	Solomon confronted the family.	g
s5_l12_confront	They begged for their lives and gave him a blueprint signed by Trumercliff.	
s5_l12_r_kill	Solomon killed them and took their valuables.	g
s5_l12_kill	Solomon killed the crazy family and took everything of worth.	
s5_l13_battleground	Gangs' Battleground	
s5_l13_battleground_desc	A pile of dead bodies sporting sheriff's deputy badges lay in the field.<br><br>Each also carried a letter instructing him to kill any criminals he found in the name of his Master. The letters were signed by sheriff Turner. There were no signs of any victims other than the deputies.	
s5_l13_battleground_r_a	Solomon only checked the bodies on the edge of the battleground.	g
s5_l13_battleground_r_b	Solomon thoroughly searched the whole battleground, despite the risk that it could negatively impact his psyche.	g
s5_l13_battleground_a	He managed to find weapons and parts among the dead.	
s5_l13_battleground_b	In addition to weapons and parts, Solomon found a bag filled with chemicals. His mind was haunted by the thought of deputies murdering one another for a long time afterward.	
s5_l14_ranch	Grim Ranch	
s5_l14_ranch_desc	The ranch appeared abandoned. A strange smell came from the barn. Solomon didn't know whether it death, madness or some other abomination.	
s5_l14_ranch_r_a	Solomon searched the barn.	g
s5_l14_ranch_r_b	Solomon scavenged the area around but didn't enter the barn itself.	g
s5_l14_ranch_a	The barn contained nearly fifty bodies. They appeared to have commited suicide together by slicing open their wrists.<br><br>Though both the stench and the scene were extreme, to his growing discomfort, the inventor found he was becoming used to these things. Sometimes he felt he even looked forward to them.<br><br>Solomon searched the bodies and recovered quite a few valuables.	
s5_l14_ranch_b	Solomon gave the barn a wide berth. Instead, he searched the house and found several items including chemicals and opium.	
s5_l15_circus	Circus of Blood	
s5_l15_circus_desc	A crowd of people watched intensely as two men fought to the death using knifes. The crowd was cheering and the sand was soaked with blood.<br><br>A man in a top hat commented on the fight in a booming voice.	
s5_l15_r_talk	Solomon talked to the announcer.	n
s5_l15_talk	Solomon approached the announcer who said his name was Daniel Mollgaard Andersen. He was an entrepreneur who had found a way to profit from the plague by way of this, the Circus of Blood.<br><br>He challenged Solomon to a wager: one of his men against one of the Persons. If his man won, Solomon would receive $50.	
s5_l15_r_confirm	Solomon accepted ([%0])	p50cash
s5_l15_confirm	Solomon chose to send one of the Persons into the pit.	
s5_l15_r_nevermind	After some consideration, he decided against it.	n
s5_l15_r_senda	Mr A. Persons.	g
s5_l15_r_sendb	Mr B. Persons.	g
s5_l15_r_sendc	Mr C. Persons.	g
s5_l15_winner	Mr Persons killed the madman quickly. Solomon collected his reward.	
s5_l15_win_wounded	Mr Persons killed the madman after a long, tiring fight. He was badly wounded, but Solomon was glad to have the money.	
s5_l15_loser	The madman was wiry and cruel, gutting Mr Persons with his shining blade. Solomon lost a good man, along with his money.	
s5_l15_end_arena	As Solomon left the arena, the crowd seemed to become consumed by bloodlust. The inventor hurried away. From a distance, he saw the whole site go up in flames.	
s5_l16_artist	Artist Hut	
s5_l16_artist_desc	The old hut stank of feces and paint. It was inhabited by Ernesto Ristola, an insane painter whom some considered a genius.<br><br>His admirers said Ristola's incomprehensible patterns hid untold secrets and obscure meanings. Only a mind clouded by Madness could understand the paintings, however. A healthy intellect would simply plunge into insanity.	
s5_l16_r_a	Solomon decided to see for himself. He admired the paintings for hours.	g
s5_l16_r_b	Solomon decided against spending time with such horrid creations.	g
s5_l16_a	After a short contemplation of the paintings, Solomon could feel his mental stability fading away. He ran from the hut.	
s5_l16_b	He found solace in this reflex. It reassured him he would not easily allow himself to go insane.	
s5_l16_stare_already	The paintings looked as insane as when Solomon last saw them.	
s5_l16_bp	Solomon found incredible beauty in Ristola's work. In fact, they inspired him to create an entirely original blueprint.	
s5_l16_no_bp	Solomon couldn't understand such a vast abyss of insanity. The Madness in his mind grew stronger, but no inspiration followed.	
s5_l17_camp	Abandoned Camp	
s5_l17_camp_desc	Solomon stumbled upon an abandoned campsite. Beside an extinguished fire pit he found Trumercliff's notes. They made little sense to him presently, but he thought they might prove useful later on.<br><br>One notebook was entitled "My rival inventors" and contained slanderous texts ridiculing other inventors such as Tim Russell, Christopher Wilson and Solomon DeLear. Amid mocking comments about his mistakes, Solomon found extensive deliberations on the senselessness of his past research.	
s5_l17_camp_r_a	Solomon decided to keep the notebook. It would motivate him toward scientific perfection.	g
s5_l17_camp_a	With the notebook in his pocket, he never forgot his past errors. Though his Madness increased, with it came scientific greatness.	
s5_l17_camp_r_b	Solomon burned the notebook. In this insane land, he didn't want to take on emotional weight he couldn't handle.	g
s5_l17_camp_b	Solomon maintaned his mental stability for the time being. Madness was a greater enemy than his past shortcomings.	
s5_l18_pharmacy	Teebken Pharmacy	
s5_l18_pharmacy_desc	A middle-aged man with his lips sewn together ran a pharmacy in the middle of nowhere. Though he never spoke a word, he seemed rational and was eager to strike a bargain.	
s5_l19_clock	The World's Clock	
s5_l19_clock_desc	Solomon met J. M. Hobie, an engineer who had developed what he called the "World's Clock". The device counted the time remaining until doomsday.<br><br>Solomon asked about the clock in detail and, seeing the dedication of the watchmaker, decided it was his duty as an inventor to help with its construction.	
s5_l19_clock_desc_b	Watchmaker J. M. Hobie devoted all his time to creating what he called the "World's Clock."<br><br>According to his ingenious contraption, doomsday would start only a couple years hence.	
s5_l19_r_ask	The watchmaker needed parts and the help of a master engineer ([%0])	p8mechanical_parts
s5_l19_help	Solomon DeLear and J. M. Hobie joined forces to create the extraordinary clock.<br><br>The gargatuan construction towered above them, measuring entropy in the air, while its indicator inevitably moved towards "Point Zero," the time it predicted the world would end.<br><br>As a token of his thanks, Hobie presented Solomon with a miniature version of his masterpiece. The device was functional and could be used in combat.	
s5_l19_help_noskill	Solomon's engineering skills were insufficient to help the watchmaker.	
s5_l20_swamp	Swamp - Trumercliff's last known location	
s5_l20_swamp_desc	The murky swamp was the last place where Trumercliff had been seen before vanishing. Curious about his fate, Solomon searched the area briefly, finding a message carved on a tree in the middle of the bog: "I'm at the edge of my sanity. The source must be close now. Heading North."	
s5_l20_swamp_new_r_dig	Solomon chewed ginseng to improve his eyesight and thoroughly searched the swamp ([%0])	p2ginseng
s5_l20_swamp_new_dig	Solomon did a thorough excavation searching for the body. While he didn't find his fellow inventor's corpse, his ginseng-enhanced eyes did notice a tube bearing Trumercliff's insignia. It contained a blueprint for a device.	
s5_l21_seer	Seer's hut	
s5_l21_seer_desc	An old seer was said to inhabit this small redwood house. Through an open door, Solomon could see a two-foot glass sphere in the middle of the room.	
